,url,content
0,https://v.daum.net/v/20220615235415229,"조립동 이동 위해 지상으로 내려지는 누리호 (고흥=연합뉴스) 한국형 발사체 누리호(KSLV-Ⅱ)가 15일 오후 발사를 앞두고 벌인 기술문제점검 도중 1단부 산화제탱크의 레벨 센서 이상이 확인돼 점검이 중단, 조립동으로 이동하기 위해 지상으로 내려지고 있다. 2022.6.15 [사진공동취재단] photo@yna.co.kr (나로우주센터[고흥]·서울=연합뉴스) 문다영 김주환 임성호 기자 = 오는 16일로 계획됐던 한국형 발사체 누리호(KSLV-Ⅱ)의 2차 발사가 예정일 하루 전인 15일 무산됐다. 한국항공우주연구원(항우연)에 따르면 15일 누리호의 발사 준비 작업은 이른 오후까지 순조롭게 이뤄졌으나, 오후 2시 5분께 원인 모를 센서 신호이상이 발견됨에 따라 16일 발사가 불가능해졌다. 향후 일정은 불투명한 상태다. 항우연은 15일 오후 5시 20분께 전남 고흥군 나로우주센터에서 언론 브리핑을 열어 ""산화제 탱크 레벨 센서가 비정상적인 수치를 나타내는 것을 오후 2시 5분께 확인했다""며 ""현 상태로는 발사 준비를 진행하는 것이 불가능하다고 판단했다""고 설명했다. 산화제 레벨센서란 산화제 탱크 내부에 충전되는 극저온(영하 183도 이하) 상태 산화제(액체산소)의 수위를 계측하는 설비다. 고정환 항우연 한국형발사체개발사업본부장은 ""(발사체가) 기립을 하면 (레벨센서의) 센서값이 변해야하는데 그렇지 않다""며 ""센서가 동일한 값을 나타내고 있다""고 문제 상황을 설명했다. 이어 ""원인 파악을 시도했으나 기립 상태에서 확인하기 어려워 현 상태로는 발사 준비 진행이 불가하다고 판단했다""며 ""발사관리위원회에 보고한 결과 오후 5시께 발사체 조립동으로 이송해 점검하기로 결정됐다""고 밝혔다. 고 본부장은 ""점검 과정에서는 특별히 문제가 되는 부분이 확인이 안됐다""고 부연했다. 누리호 16일 발사 무산 (고흥=연합뉴스) 15일 전남 고흥군 나로우주센터 발사대에서 누리호(KSLV-Ⅱ)의 조립동 이송 작업이 진행되고 있다. 2022.6.15 [사진공동취재단] photo@yna.co.kr 현재 항우연 측이 문제 원인을 아예 파악하지 못했기 때문에, 발사를 언제쯤 재추진할 수 있을지는 지금으로서는 알 수 없는 상황이다. 원인에 대해 고 본부장은 ""센서 자체가 이상할 수도 있고, 연결 케이블이 이상할 수도 있다""며 ""센서가 계측한 신호를 받아 우리가 이해할 수 있는 신호로 바꿔주는 터미널 박스라는 장치의 이상일 수도 있다""며 다양한 가능성을 추측으로 제시했다. 항우연은 이에 따라 서 있던 누리호를 발사대에서 떼어내고 내려서 눕힌 뒤 무인특수이동차량에 실어 발사체조립동(조립동)으로 다시 옮기는 작업을 이날 오후 10시 30분께 완료했으며, 원인을 분석하고 문제 부위를 파악해 보완하는 작업을 할 예정이다. 누리호 발사관리위원회는 일정 변경 가능성을 고려해 발사예비일을 16∼23일로 설정해 둔 상태다. 만약 이 기간 내에 문제 상황이 해결되지 않으면, 다시 발사관리위원회를 열어 추후 일정을 논의해야 한다. 또, 우리 정부가 국제사회에도 발사 관련 일정을 다시 통보하는 절차를 거쳐야한다. 이상률 항우연 원장은 ""저도 당혹스럽고 많은 분들이 와 계신데 이런 일이 발생해서 매우 죄송스러운 심정""이라며 ""빠른 시간에 확실하게 해결해서 도전하도록 하겠다""고 말했다. 센서 신호 이상이 발견되기 전까지 누리호의 발사 준비는 계획대로 진행되고 있었다. 누리호는 이날 오전 7시 20분께 나로우주센터 내 조립동에서 출발해 오전 8시 30분께 발사대에 도착했고, 기립 장치인 이렉터(erector)의 도움을 받아 발사 패드에 수직으로 세워지는 '기립'에 이어 '발사대 고정' 작업을 오전 11시 30분께 마쳤다. zero@yna.co.kr, jujuk@yna.co.kr, sh@yna.co.kr ▶제보는 카톡 okjebo 저작권자(c)연합뉴스. 무단전재-재배포금지"
1,https://v.daum.net/v/20220615233430085,"다시 조립동으로 (고흥=연합뉴스) 15일 전남 고흥군 나로우주센터에서 누리호(KSLV-Ⅱ)가 다시 조립동으로 이송되기 위해 발사대에서 내려지고 있다. 2022.6.15 [사진공동취재단] photo@yna.co.kr (나로우주센터[고흥]=연합뉴스) 문다영 기자 = 원인이 파악되지 않은 기술적 결함으로 발사가 취소된 한국형 발사체 누리호(KSLV-Ⅱ)가 15일 발사대에서 내려와 발사체조립동(조립동)으로 돌아갔다. 과기정통부는 이날 ""오후 10시 30분께 누리호의 발사체조립동 이송이 완료됐다""고 밝혔다. 이에 따라 누리호는 이날 아침에 조립동에서 나온지 15시간 10분만에 원위치로 되돌아갔다. 한국항공우주연구원(항우연)은 이날 오전 11시 30분께 누리호의 기립 및 발사대 고정 작업을 완료했으나 오후 2시 5분께 산화제탱크 레벨센서의 신호 이상을 발견했다. 항우연 기술진은 현장에서 바로 문제의 원인을 파악하기 어렵다고 판단했고, 누리호 발사관리위원회에 이 사실을 보고했다. 발사관리위원회가 오후 5시께 회의를 열어 누리호를 조립동으로 이송해 문제 부위와 원인을 파악하기로 결정함에 따라, 모든 발사 일정은 정해진 기한 없이 연기된 상태다. 발사대에 고정됐던 누리호는 다시 내려와 오후 8시 40분부터 약 1시간 50분에 걸쳐 조립동으로 이동했다. 작업자들이 어두운 밤에 고정 해제와 이송 작업을 하다 보니 안전에 신중을 기하고자 평소보다도 더 천천히 이동해, 이송에 상당히 많은 시간이 걸린 것으로 전해졌다. 조립동과 발사대의 거리는 1.8㎞로 가까우며, 이날 오전에 누리호가 조립동에서 오전 7시 20분에 나와서 발사대에 오전 8시 30분에 도착하기까지 걸린 시간은 1시간 10분이었다. zero@yna.co.kr ▶제보는 카톡 okjebo 저작권자(c)연합뉴스. 무단전재-재배포금지"
2,https://v.daum.net/v/20220615232847046,"기사내용 요약 1단부 산화제탱크의 레벨 센서 오류 점검 작업 돌입 [고흥=뉴시스] 사진공동취재단 = 15일 전남 고흥군 나로우주센터에서 누리호(KSLV-Ⅱ)가 다시 조립동으로 이송되기 위해 발사대에서 내려지고 있다. 한국항공우주연구원은 이날 ""산화제 탱크 내부의 레벨 센서가 비정상적인 수치를 나타내는 것을 확인했다”며 ""기립 상태에서 접근해 확인이 어려워 현 상태로는 발사 준비 진행이 불가하다고 판단하고, 발사체 조립동으로 이송해 점검할 예정""이라고 설명했다. 2022.06.15. photo@newsis.com [고흥=뉴시스] 이진영 기자 = 한국항공우주연구원은 15일 ""누리호가 오후 10시 30분께 발사체종합조립동으로 이송이 완료됐다""고 발표했다. 누리호는 오는 16일 2차 발사를 위해 이날 종합조립동에서 발사장으로 옮겨져 발사대에 기립돼 준비 작업이 본격화됐다. 하지만 오후 2시 5분께 1단부 산화제탱크의 레벨 센서 신호 점검 과정 중 이상이 감지됐다. 이에 항우연 연구진들은 센서 이상에 대한 정확한 원인 분석을 위해 누리호를 발사체종합조립동으로 다시 옮기는 작업에 들어갔고, 발사는 무기한 연기됐다. 발사관리위원회는 추후 논의를 통해 발사 일정을 결정할 예정이다. ☞공감언론 뉴시스 mint@newsis.com ⓒ 공감언론 뉴시스통신사. 무단전재-재배포 금지"
3,https://v.daum.net/v/20220615223600763,"[IT동아 김영우 기자] 지난 5월, 오픈소스 솔루션 전문 기업인 레드햇(Red Hat)에서 기업용 클라우드 관리에 최적화된 오픈소스 기반 운영체제 최신 버전인 ‘레드햇 엔터프라이즈 리눅스 9(Red Hat Enterprise Linux, 이하 RHEL9)’의 출시를 발표했다. 이는 하이브리드 클라우드 관리에 최적화된 레드햇 오픈시프트(Red Hat OpenShift), 그리고 자동화를 위한 ‘레드햇 앤시블 오토메이션 플랫폼(Red Hat Ansible Automation Platform)’ 등과 맞물려 래드햇의 클라우드 시장 영향력을 강화할 것으로 기대되고 있다. RHEL9 및 레드햇의 하이브리드 클라우드 전략을 소개하는 한국레드햇 최원영 전무 이와 관련해 15일, 한국레드햇은 서울 본사에서 기자 간담회를 열어 RHEL9 및 레드햇 클라우드 서비스를 좀더 자세히 소개하는 자리를 가졌다. 이날 레드햇은 최근 오픈소스 커뮤니티 중심으로 다양한 혁신이 이루어지고 있으며, 클라우드의 종류 역시 다양해지고 있어 다수의 클라우드, 온프레미스, 엣지 등을 일관성 있게 관리할 수 있는 하이브리드 클라우드가 대안으로 자리잡고 있다는 점을 강조했다. 이번에 출시된 RHEL9는 기존 워크로드와 애플리케이션을 포함한 하이브리드 클라우드 환경에 최적화되었으며, 안정성과 신뢰성, 보안까지 강화했다는 점을 내세우고 있다. RHEL9는 센트OS 스트림 기반으로 구축된 첫번째 주요 제품으로, 향후 버전 역시 커뮤니티와 소통하며 함께 발전해 나갈 것이라고 레드햇은 밝혔다. 센트OS는 ‘스트림’이라는 이름에 걸맞게 지속적인 업데이트를 통해 항상 최신 기술이 적용된 최신 버전으로 유지되는 것이 특징으로, 커뮤니티와의 지속적인 소통과 더불어 원활한 기술 지원과 안정성까지 더한 것이 RHEL9이라고 레드햇은 강조하고 있다. 이번에 출시된 RHEL9의 특징 보안면에서도 강화되었다. 파일을 열기 전, 변조 여부를 가늠하는 해시 체크를 통해 무결성을 확인하는 무결성 측정 아키텍처(Integrity Measurement Architecture) 옵션이 추가되었으며, OpenSSL3로 최신 암호화 프레임워크를 지원한다. 이와 더불어 최신 하이브리드 클라우드 인프라에 대응하기 위해 사용자가 원하는 시스템 롤(role)을 선택해 설치가 가능하다. 이를테면 메일 서버나 파일 서버 등의 롤을 선택해 설치하면 해당 롤에 최적화된 형태로 시스템이 구성된다. 향상된 웹 콘솔 매니지먼트를 통해 대부분의 작업이 웹 콘솔 상에서 가능하며, 라이브 패치 역시 이곳에서 가능하므로 패치 후에도 시스템을 재부팅 하지 않아도 된다. 또한 레드햇의 하이브리드 포토폴리오 전반에 새로운 엣지 기능이 추가되었다는 점도 레드햇은 강조했다. RHEL9에 엣지 관리 서비스(FDO)가 포함되며, 중심에서 외곽에 이르기까지 동일한 기반으로 관리할 수 있다. 원격 관리도 가능하며, 장애가 일어나더라도 이전 버전으로 되돌려 재구동이 가능하다. 그 외에 온로직(OnLogic)과 인텔 NUC 등으로 확장된 아키텍처의 선택이 가능하며 앤시블 오토매이션을 통해 자동화하고자 하는 것을 시스템 근처에 둘 수 있다. RHEL9과 더불어 하이브리드 클라우드 관리 서비스의 핵심이 될 레드햇 오픈시프트의 역할도 한층 중요해졌다. 레드햇 오픈시프트는 다양한 클라우드 기반에서 일관된 앱 플랫폼을 제공하는 것이 특징이다. 다양한 클라우드 환경에 대응하는 레드햇 오픈시프트 포토폴리오 소개 마이크로소프트 애저를 위한 ‘ARO(Azure Red Hat OpenShift)’ 구글 클라우드 플랫폼에 대응하는 ‘OSD(OpenShift Dedicated)’, 아마존웹서비스에 최적화된 ‘ROSA(Red Hat OpenShift Service on AWS)’, 그리고 IBM 클라우드를 위한 ‘RHOIC(Red Hat OpenShift on IBM Cloud)’ 등의 버전이 제공되고 있으며, 이를 통해 각 환경에 최적화된 시스템을 빠르고 손쉽게 구축 가능하다. 레드햇은 이번 RHEL9 출시와 더불어, 오픈소스 커뮤니티와의 지속적인 소통을 강화해 변화하는 시장 상황에 빠르게 대응할 것이라는 포부도 밝혔다. 특히 어떠한 환경에서도 일관된 관리, 최신 기술의 실시간 적용, 강화된 보안 등의 특징을 강조하며 향후 하이브리드 클라우드 시장은 한층 혁신을 추구하게 될 것이라고 강조했다. 글 / IT동아 김영우(pengo@itdonga.com) IT동아의 모든 콘텐츠(기사)는 저작권법의 보호를 받습니다."
4,https://v.daum.net/v/20220615220709504,"[앵커] 한국형 발사체 누리호 2차 발사가 기술적인 문제로 중단됐습니다. 기체 내부 센서에 문제가 발생한 건데, 누리호는 종합조립동으로 다시 옮겨졌습니다. 나현호 기자입니다. [기자] 발사대로 이송돼 기립까지 마친 누리호 발사체. 여기까지는 모든 게 순조로웠습니다. 하지만 오후에 들어서며, 상황이 급변했습니다. 발사 전 점검을 하던 도중 센서에 이상이 감지된 겁니다. 결국, 발사는 중단됐습니다. [고정환 / 항공우주연구원 한국형발사체사업 본부장 : 현장에서 내부점검을 통해서 원인 파악을 시도했으나 발사체 기립이 된 상태에서 발사체에 접근하고 저희가 확인작업을 하는 것이 매우 어려워서 현재 상태로는 발사 준비 진행이 불가능한 것으로 판단됐습니다.] 문제가 발견된 곳은 발사체 1단부 산화제 탱크입니다. 산화제 충전 수위를 측정하는 '레벨 센서' 신호 점검 과정에 이상이 나타났습니다. 결국, 발사체를 내려야 할 상황까지 이르렀습니다. 다시 종합조립동으로 발사체를 가져와서 점검 창을 통해 원인을 규명해야 합니다. 원인을 분석하고 보완을 한 뒤 다시 점검을 거쳐야 해 적지 않은 시간이 걸릴 것으로 보입니다. [고정환 / 항공우주연구원 한국형발사체사업 본부장 : 박스가 이상해서 박스만 교체하면 굉장히 빠르게 될 수는 있겠지만 그게 아니라 조금 복잡하다든지 몇 가지를 다 손을 봐야 된다 이러면 조금 더 길어질 수도 있고요.] 지난해 10월 1차 발사 실패로 절치부심하며 보완에 보완을 거듭했지만, 또다시 기술적인 문제로 발사가 연기되면서 진한 아쉬움을 남겼습니다. YTN 나현호입니다. YTN 나현호 (nhh7@ytn.co.kr) ※ '당신의 제보가 뉴스가 됩니다' [카카오톡] YTN 검색해 채널 추가 [전화] 02-398-8585 [메일] social@ytn.co.kr 저작권자(c) YTN & YTN plus. 무단 전재-재배포 금지"
5,https://v.daum.net/v/20220615220409473,[기자] 지난 2018년 이 업체를 만든 63살 A 씨는 이듬해부터 자격도 없이 군 당국의 암호 모듈 정비 사업을 수주받아 3년간 100억 원을 챙겼습니다. 그런데 YTN 취재 결과 A 씨는 과거 국방정보본부에서 일했던 5급 공무원 출신인 걸로 확인됐습니다. CP : 김대경 PD : 유가원 #수주 #무자격 #공무원 저작권자(c) YTN & YTN plus. 무단 전재-재배포 금지
6,https://v.daum.net/v/20220615214651132,"[아이뉴스24 송혜리 기자] '망 이용대가 소송' 재판부가 이번 분쟁 시발점은 '계약서 부재'에 있다고 지적했다. '무정산 합의를 했다'고 주장하는 넷플릭스 측에 '합의했음'을 입증할 수 있는 정황이 있느냐고 반문하기도 했다. 이에 넷플릭스는 SK브로드밴드와 최초 연결 당시 쌍방이 무정산을 선택했으며, 연결 방식이 변경된 지금도 '암묵적 무정산 합의'상태라고 주장하나 SK브로드밴드는 망 비용은 유상이며, 전용망 사용에 대해 '무정산 합의'한 적 없다고 맞서고 있다. 15일 SK브로드밴드와 넷플릭스가 맞붙은 '망 이용대가' 소송 3차 변론이 열렸다. [사진=조은수 기자] 15일 서울 서초구 고등법원에서 SK브로드밴드와 넷플릭스 '망 이용대가' 소송 3차 변론이 열렸다. 이날 넷플릭스 측은 'SK브로드밴드는 넷플릭스와 '무정산 피어링'을 선택했으며 지금까지 지속 중'이라고 주장했다. 특히, 넷플릭스 측은 'SK브로드밴드가 무정산 연결하기로 해놓고, 이제와서 대가를 받겠다고 한다'면서 '돈을 받아야 하는 사람이 합당한 근거를 제시하라'고 지적했다. 넷플릭스 측 법률대리인은 ""시애틀IXP(SIX) 이용 시 쌍방합의 하에 무정산 연결을 했고 도쿄로 연결지점을 옮길 때도 마찬가지였다""면 ""ISP 사이는 물론, CP와 ISP 사이에서도 서로에게 이득이 된다고 판단하면 무정산 피어링을 하나, 만약 어느 한쪽에서 이득이 없다고 생각하면 언제든지 피어링을 중단 또는 해지하면 되나 SK브로드밴드는 그러지 않았다""고 말했다. 이어 ""SK브로드밴드는 무상 합의가 존재한다는 점을 넷플릭스가 증명해야 한다고 주장을 하고 있으나, 돈을 달라고 하는 것은 SK브로드밴드""라며 ""돈을 달라고 하는 측에서 돈 받을 근거가 뭔지를 밝혀야 하는 것이지 상대방에게 돈을 안 줄 근거를 네가 밝히라는 것은 무슨 논리인지도 모르겠다""고 말했다. 또 ""SK브로드밴드와 넷플릭스가 연결하면서 대가 지급을 전제로 하지 않은 사실은 명백하다""고 주장했다. 이에 대해 SK브로드밴드 측은 '대가 합의 불발로 넷플릭스가 SIX를 통해 SK브로드밴드에 일방적으로 연결했고, 도쿄 IXP 전용망을 제공한 시점 이후부터는 적극적으로 대가를 요구했다'면서 '넷플릭스가 계약서도 없는 악수 합의로 무상을 주장하고 있다'고 반박했다. SK브로드밴드 측 법률대리인은 ""넷플릭스는 별도 합의나 대가지급 없이 임의로 SIX를 통해 SK브로드밴드 망에 연결했다""고 주장했다. SIX는 트래픽을 오픈 방식으로 교환하는 곳으로, ISP 또는 CP 누구라도 포트 비용만 내고 연결하면 별도 개별적인 합의나 대가 지급 없이 서로 트래픽을 소통할 수 있다. 단, 전용회선이 아닌 일반 망이므로 품질은 보장되지 않는다. 이어 SK브로드밴드 법률대리인은 ""이후 넷플릭스 트래픽 증가로 다른 클라이언트 불만이 생기면서 망 연결 지점을 SIX에서 도쿄IXP로 옮겨 전용망을 제공했다""면서 ""이에 2018년 10월부터 대가를 요구해왔으나, 넷플릭스 측은 당연히 무정산이라고 주장하고 있다""설명했다. 또 ""명시적인 계약 체결 없이 유상 서비스를 무제한·무기한·무조건 무상 제공하기로 했다는 것은 상행위의 원칙에 어긋난다""며 ""무상이라는건 서비스 제공자인 SK브로드밴드가 입증해야 하는 것이 아니라 사용자인 넷플릭스가 입증해야 한다""고 지적했다. 양측의 날 선 공방에 재판부는 '이 분쟁은 애초에 계약서가 없어서 생긴 문제'라고 꼬집었다. 이어 넷플릭스 측에 '무정산 합의를 했다'는 주장을 뒷받침할 수 있는 증거 제출해 달라고 요구했다. 재판부는 ""가장 중요한 게 지금 계약서가 없어서 이렇게 크게 문제가 된 것""이라며 ""그런데 현재 명시적 합의에 대해서는 사실 입증이 불가한 것 아니냐""고 말했다. 이어 ""악수만 하면 끝난다고까지 하니, 정말 우리나라에서 벌어지는 소액의 거래에서조차도 계약서를 쓰고 법률사무소에 가는데도 불구하고 이것은 굉장히 이례적인 거래 행위""라며 ""합의에 이르렀다, 그렇게 볼 만한 그런 정황이 있는지 이 부분이 핵심""이라고 언급했다. 다음 변론은 7월 20일이다. /송혜리 기자(chewoo@inews24.com) Copyright ⓒ 아이뉴스24. 무단전재 및 재배포 금지"
7,https://v.daum.net/v/20220615214324083,"[KBS 광주][앵커] 내일로 예정됐던 한국형 발사체, 누리호 발사가 잠정 연기됐습니다. 오늘 조립동에서 옮겨져 발사대에 세워진 뒤 산화제 탱크에서 이상이 발견됐기 때문입니다. 김호 기자입니다. [리포트] 오늘 오전 조립동에서 발사대로 옮겨진 한국형 발사체 누리호. 기상 악화로 발사대 이송과 발사가 하루씩 연기됐던 누리호는 오늘은 예정대로 오전에 기립 작업까지 마쳤지만, 오후 들어 이상이 발견됐습니다. 1단 산화제 탱크의 레벨 센서값이 비정상적인 수치를 보인 겁니다. 레벨 센서는 산화제 충전량을 정확하게 계측하는 장치로, 문제가 발생하면 연료를 태울 때 필요한 산소가 얼마나 들어갔는지 확인할 수 없습니다. 이상의 원인이 센서 자체인지, 전선 등 주변 장치인지는 아직 파악되지 않았습니다. 결국 한국항공우주연구원은 브리핑을 열고 내일 누리호 발사가 불가능하다고 설명했는데, 발사 예비일인 23일까지 발사할 수 있을지도 불확실한 상황입니다. [고정환/한국형발사체개발사업본부장 : ""발사관리위원회를 통해서 보고 드리고 (발사 불가) 결론을 지었고요, 우선은 발사체를 다시 조립동으로 이송해서 점검을 한 이후에...""] 누리호 발사일은 정확한 원인 분석과 보완 작업 이후 발사관리위원회를 거쳐 다시 정해집니다. 이에 따라 내일 발사에 맞춰 고흥 우주발사전망대에서 열릴 예정이던 응원 행사와 특별공연도 취소됐습니다. KBS 뉴스 김호입니다. 촬영기자:김선오 김호 기자 (kh@kbs.co.kr) 저작권자ⓒ KBS(news.kbs.co.kr) 무단복제-재배포 금지"
8,https://v.daum.net/v/20220615214211065,"[KBS 대전]내일(16일)로 예정됐던 한국형 발사체 누리호의 2차 발사가 연기됐습니다. 한국항공우주연구원은 오늘(15일) 오후, 언론 브리핑을 열고 ""산화제 탱크 내부의 레벨 센서가 비정상적인 수치를 나타내는 것을 확인했다""며 ""발사체가 세워진 상태에서는 원인 파악이 어려워 조립동으로 옮겨 점검할 예정""이라고 밝혔습니다. 누리호의 발사 시기는 조립동에서 문제 부위를 보완한 뒤 발사관리위원회를 거쳐 다시 정해질 예정입니다. 성용희 기자 (heestory@kbs.co.kr) 저작권자ⓒ KBS(news.kbs.co.kr) 무단복제-재배포 금지"
9,https://v.daum.net/v/20220615213826016,"【 앵커멘트 】 내일로 예정됐던 누리호 발사가 전격 연기됐습니다. 발사대 기립 작업을 마치고 점검을 하던 중 산화제 레벨 센서에서 이상이 확인됐기 때문인데요. 누리호는 다시 조립동으로 옮겨졌습니다. 이계혁 기자가 보도합니다. 【 기자 】 오후 5시 15분 항우연은 누리호 발사 연기를 발표했습니다. 발사대에 기립 작업이 완료된 뒤 5시간 반 만이었습니다. 항우연 측은 브리핑을 통해 발사 전 점검 과정에서 센서 이상이 발견됐다고 연기 이유를 밝혔습니다. 기립 작업 완료 후 각 단별 센서 점검을 실시하던 중 1단부 산화제 탱크의 레벨 센서 신호에서 이상이 감지됐다고 설명했습니다. 레벨 센서는 산화제탱크 안의 산화제 충전 수위를 측정하는 센서입니다. ▶ 인터뷰 : 고정환 / 한국형발사체개발사업본부장 - ""현장에서 내부 점검을 통해서 원인 파악을 시도했으나 발사체가 기립이 된 상태에서 접근하고 확인 작업하는 것이 매우 어려워서 현재 상태로는 발사 준비 진행이 불가능한 것으로 판단했습니다"" 누리호는 다시 조립동으로 옮겨졌으며 현재 레벨 센서 이상에 대한 원인 분석이 진행 중입니다. 항우연 측은 언제 다시 발사가 재개될지는 현재로서는 단정할 수 없다고 전했습니다. ▶ 인터뷰 : 이상률 / 한국항공우주연구원장 - ""우리가 독자적으로 우주 공간에 우리가 만든 위성을 보낼 수 있게 계속 노력했기 때문에 저는 가야만 하는 길이라고 생각하고 어쨌든 우리 노력이 좋은 성과를 보이도록 하겠습니다"" 원인 분석과 조치가 완료된 이후 발사관리위원회를 통해 발사일이 다시 결정될 예정인데 상당한 시일이 걸릴 수 있을 것이라는 분석이 나오고 있습니다. KBC 이계혁입니다. Copyright@ KWANGJU BROADCASTING COMPANY. all rights reserved."
