,url,content
0,https://v.daum.net/v/20220615235514232,"[사진제공=진힙즈엔터테인먼트] [헤럴드경제 = 서병기 선임기자]진조크루 팬들이 한자리에 모였다. 지난 12일 진힙즈엔터테인먼트 소속 아티스트 진조크루의 ‘쇼다운’ 출연 멤버들이 팬미팅을 성공적으로 개최했다. 서울 삼성동 SAC 아트센터에서 진행된 이번 행사는 전석 매진을 기록하며 큰 인기를 실감케 했다. 진조크루(JINJO CREW)는 최근 막을 내린 JTBC 브레이킹 서바이벌 ‘쇼다운’에서 최종 우승을 차지하며 1억원 상금의 주인공이 됐다. 소속사 진힙즈 엔터테인먼트는 이를 축하하기 위해 팬들과 직접 소통하는 자리를 만들기 위해 이번 팬미팅을 기획했다. 지난 4월 윙과 카지노를 대상으로 한 팬미팅에 이어, 이번에는 ‘쇼다운’ 출연 초기 멤버 윙, 옥토퍼스, 몰드, 소마, 카지노과 함께 도중에 교체 멤버로 투입된 베로까지 6명이 함께 팬들과 뜻 깊은 자리를 마련했다. 이번 행사는 진조크루의 팬클럽 ‘진조력발전소’를 공식적으로 처음 만나는 무대로 채워졌다. 팬들은 사전에 직접 준비한 도시락으로 뜨거운 팬심을 보여주었고, 진조크루 멤버들은 그에 보답하는 멋진 무대로 팬미팅을 화려하게 장식했다. [사진제공=진힙즈엔터테인먼트] 인터파크를 통해 진행한 티켓팅은 250석이 단 7초만에 매진될 정도로 인기를 확인할 수 있었다. 이를 통해 브레이킹 씬 또한 여느 팬덤 못지 않다는 사실을 깨닫게 했다. 뜨거운 열기 속에 3시간 가량 진행된 특별한 만남으로 팬들의 마음을 확인할 수 있었고, 팬들은 진조크루에 대한 변함없는 응원을 약속했다. 진힙즈엔터테인먼트 김동신 회장은 “ ‘쇼다운’으로 팬들과의 교류가 활성화 된 분위기를 이어 앞으로 대중들과 소통하기 위해 많은 이벤트를 준비하겠다”며 “댄스 키즈 육성을 위한 다양한 지원을 통해 댄스 문화의 저변을 더욱 확대해 나가겠다”고 계획을 밝혔다. wp@heraldcorp.com ⓒ 헤럴드경제 & heraldbiz.com, 무단 전재 및 재배포 금지"
1,https://v.daum.net/v/20220615235009197,[KBS 울산]KBS울산방송국의 6월 시청자위원회가 KBS울산방송국 회의실에서 열렸습니다. 이 자리에서 시청자위원들은 러시아의 우크라이나 침공 등의 영향으로 세계 경제가 큰 어려움을 겪고 있는 상황에서 울산 경제의 체질은 튼튼한 지 점검이 필요하다고 밝혔습니다. 또 다음달 출범하는 민선 8기 울산시정에 대한 공영방송으로서의 감시자 역할을 충실히 해 줄 것도 당부했습니다. 박중관 기자 (jkp@kbs.co.kr) 저작권자ⓒ KBS(news.kbs.co.kr) 무단복제-재배포 금지
2,https://v.daum.net/v/20220615233900115,"독일 발도로프(Walldorf)는 멸종 위기 조류의 보호를 위해 집고양이들의 외출을 금지했다. 사진 = 언스플래쉬 영국의 매체 타임아웃(Time Out)은 독일의 작은 마을인 발도로프에서 시행한 ‘고양이 대상 봉쇄 정책’에 대해 보도했다. 최근 유럽 봉쇄를 해제하면서 인간 생활을 정상화하는 것에 반해, 발도로프의 고양이들은 재택 구금에 처해졌다. 이는 지역 조류의 종 다양성을 보존하기 위한 정책으로, 고양이가 멸종 위기에 처한 동물을 사냥하는 불상사를 막기 위한 것이다. 발도로프의 대표 보호종으로는 뿔종다리가 있다. 2021년을 기준으로 발도로프에 서식하는 뿔종다리는 겨우 6마리에 불과한 만큼, 종 보존의 중요성이 대두됐다. 특히 뿔종다리는 땅에 둥지를 틀기 때문에 고양이와 같은 포식자들에 노출될 위험이 크다. 이러한 봉쇄 정책은 앞으로 3년간 4월부터 8월까지 시행한다. 사안의 중요성에 따라 과태료 또한 높게 책정했다. 고양이가 외출할 경우 500유로(약 67만 원)의 과태료를 부과하며, 고양이가 뿔종다리를 사냥할 경우 최대 5만 유로(약 6700만 원)의 과태료를 물게 된다. 물론 이에는 예외 조건이 있다. 규제는 뿔종다리의 주요 서식지인 발도로프 남부지역에 한정한다. 또한, 고양이의 무해함을 증명하거나 2m 내의 목줄을 사용한다면 산책을 허용한다. 실제로 고양이는 야생동물을 사냥하는 포식자 중 하나다. 과거 뉴질랜드 스티븐스 섬에서 고양이 한 마리가 1년 만에 조류 1종을 멸종시킨 사례가 있다. 또한, 미국 스미스소니언 보존생물학 연구소 연구원들과 어류·야생동물 관리국 과학자들은 ‘미국의 고양이들이 연간 24억 마리의 새와 123억 마리의 포유류를 죽인다’는 연구결과를 내놓은 바 있다. 이는 로드킬, 살충제, 구조물과의 충돌 등 인간 활동과 관련된 사례보다 많은 수치이다. 이러한 문제는 우리나라에서도 꾸준히 제기하고 있다. 국립생태원의 ‘한국 외래생물 정보시스템’에서는 고양이에 대해서 ‘새를 잡아먹고 소형 포유류의 개체 수를 급격히 감소시키는 등 생태계 교란을 발생시킨다’라고 설명했다. 실제로 마라도에서는 멸종 위기종인 뿔쇠오리 등의 철새 보호를 위하여 길고양이들에 중성화 수술을 시행했다. 전문가들은 고양이 개체 조절의 중요성을 강조하며 정부와 지방자치단체의 역할이 중요하다고 언급했다. 이원복 한국동물보호 연합 대표는 “길고양이 수 집계 및 개체 수 조절을 위해서는 지자체의 적극적인 TNR(길고양이를 인도적인 방법으로 포획하여 중성화 수술 후 원래 포획한 장소에 풀어주는 활동) 사업 시행이 필요하다”라고 촉구했다. 또한 “고양이의 사냥 본능을 잠재우기 위해서는 고양이 쉼터, 먹이통을 두는 노력이 긍정적인 기능을 할 것”이라고 덧붙였다. [정윤지 여행+ 인턴기자] ⓒ 매일경제 & mk.co.kr, 무단전재 및 재배포 금지"
3,https://v.daum.net/v/20220615233422082,"비구름이 하늘을 뒤덮으면서 오늘도 기온이 크게 오르지 못했습니다. 특히 서울을 비롯한 중북부 지방은 선선함을 넘어 서늘하게도 느껴졌는데 내일은 오전 중에 비가 대부분 그치겠고 구름 사이로 햇볕이 내리쬐면서 기온이 크게 오르겠습니다. 내일 서울 낮 기온이 27도, 대구 29도까지 오르는 등 예년과 비슷해지겠습니다. 수도권과 충남, 전북은 아침까지, 충북은 오전까지, 강원과 경북은 오후까지 5~40mm의 비가 내리겠습니다. 비의 양이 많지 않지만 돌풍과 벼락을 동반하거나 우박이 떨어지는 곳이 있겠고 경기 남부와 충남 북부에는 내일 새벽까지 강한 비가 집중되겠습니다. 피해 없도록 각별히 주의해주시기 바랍니다. 내일 아침 기온 오늘보다 2~4도가량 높겠습니다. 서울 18도, 대전 19도, 광주 19도, 부산도 19도로 예상됩니다. 낮 기온도 오늘보다 1도에서 많게는 8도가량 높겠습니다. 서울 27도, 대전 27도, 광주도 27도, 부산 26도로 예상됩니다. 모레도 일부 내륙에 비가 오겠고 모레부터 30도 안팎의 더위가 찾아올 전망입니다. 날씨 정보였습니다. 저작권자(c) YTN & YTN plus. 무단 전재-재배포 금지"
4,https://v.daum.net/v/20220615232809044,"[앵커] 그룹 방탄소년단, BTS가 데뷔 9년 만에 단체 음악 활동을 멈추고 개별 활동에 나서기로 했습니다. 멤버들은 방향성을 잃었고, 개인적으로 성장할 시간이 필요하다며 개별 활동으로 2막을 선언했습니다. 최아영 기자가 보도합니다. [기자] 지난 9년 동안 쉴새 없이 달려온 방탄소년단 BTS가 단체 음악 활동에 잠시 쉼표를 찍었습니다. 회식 모습을 공개한 BTS는 술잔을 기울이며 그동안 쌓였던 속내를 털어놨습니다. [RM / 방탄소년단 리더 : K팝이라는 것도 그렇고 이 아이돌이라는 시스템 자체가 사람을 숙성하게 놔두지 않는 것 같아요. 지금 방향성을 잃었고…] [슈가 / 방탄소년단 : 제일 어려운 게 가사 쓰는 거야. 내가 느끼고 내가 이야기하고 싶은 걸 얘기해야 되는데 억지로 쥐어짜고 있는 거야.] [지민 / 방탄소년단 : 정체성을 이제야 더 찾아가려고 하는 시기인 것 같고 그래서 지치는 게 있고 시간이 좀 걸리는 게 아닌가…] 이럼 부담은 지난 9년의 활동을 집대성한 새 앨범의 타이틀곡에도 그대로 담겼습니다. 또 눈앞으로 다가온 군 복무로 인한 불확실성도 개별 활동 결정에 영향을 미친 것으로 보입니다. BTS는 제이홉을 시작으로 개개인의 앨범을 내며 활동 2막을 시작합니다. [제이홉 / 방탄소년단 : 조금은 찢어져 봐야 이렇게 다시 붙일 줄도 알고…방탄소년단의 챕터 2로 가기 위해 굉장히 좋은 시기이자 스텝인 것 같아요.] [진 / 방탄소년단 : 나도 곡 받고 지금 이렇게 여러 개 준비하고 있는데…아마 가장 마지막에 내지 않을까.] [뷔 / 방탄소년단 : 솔직히 저는 하고 싶은 게 많아요. 음악적으로도 제 음악들을 보여줄 수 있는 기회가 왔으면 좋겠고…] 다만 자체 콘텐츠인 '달려라 방탄' 촬영 등은 앞으로도 7명이 함께할 예정입니다. BTS가 다 같이 노래하는 모습을 보기 어려워 지면서 전 세계 팬들은 아쉬움을 감추지 못했지만, 이들의 앞날을 한뜻으로 응원했습니다. 이런 팬들의 마음을 알기에 BTS는 눈물을 보이며, 언제가 다시 뭉칠 날을 기약했습니다. [RM / 방탄소년단 리더 : 저는 방탄소년단을 오래 하고 싶어요. 오래 하고 싶고 방탄소년단을 오래 하려면 제가 저로서 남아 있어야 한다고 생각을 해요.] [정국 / 방탄소년단 : 각자 삶을 위해서 우리를 위해서 짠 올려보도록 하겠습니다. 아포! 방포! (아미 포에버! 방탄소년단 포에버!)] YTN 최아영입니다. YTN 최아영 (cay24@ytn.co.kr) ※ '당신의 제보가 뉴스가 됩니다' [카카오톡] YTN 검색해 채널 추가 [전화] 02-398-8585 [메일] social@ytn.co.kr 저작권자(c) YTN & YTN plus. 무단 전재-재배포 금지"
5,https://v.daum.net/v/20220615232005014,"[한국경제TV 엄수영 기자] L3해리스가 NSO 그룹 인수를 위해 협의 중이다. 15일(현지시간) 로이터에 따르면 미국 방산업체 L3해리스가 이스라엘의 스파이웨어 업체 NSO 그룹을 인수하기 위해 협상을 벌이고 있다. 이 협정은 아직 마무리되지 않았으며 이스라엘과 미국, L3해리스 이사회로부터 승인을 받아야 한다. 다만 로이터는 이번 주 인텔리전스 온라인에 게재된 보고서의 일부를 확인했다고 전했다. 지난 1월 NSO는 로이터통신에 ""다양한 금융 행보""를 놓고 다수의 미국 펀드와 협의 중이라고 밝힌 바 있다. 엄수영기자 boram@wowtv.co.kr Copyright 한국경제티브이"
6,https://v.daum.net/v/20220615230958966,"[KBS 울산]오늘 울산은 대체로 흐린 가운데 아침 최저기온 18도, 낮 최고기온 25도를 기록했습니다. 내일은 구름 많다가 오후부터 맑아지겠고 아침 최저기온 19도, 낮 최고기온 29도가 예상됩니다. 내일 바다의 물결은 울산 앞바다에서 최고 2m로 비교적 잔잔하게 일겠습니다. 최위지 저작권자ⓒ KBS(news.kbs.co.kr) 무단복제-재배포 금지"
7,https://v.daum.net/v/20220615230101908,"(왼쪽부터) 2022 젊은작가포럼 기획위원 양경언, 박혜진, 강동호, 김건형 평론가. 대산문화재단 제공 1998년 새천년을 앞두고 젊은 작가들이 한 자리에 모였다. 한국 문학의 현재와 미래를 논하기 위해서다. 당시 '젊은작가포럼'에 참석한 작가는 김영하, 김혜순, 은희경, 정과리 등. 이후 이들은 한국 문학을 대표하는 중견작가가 됐다. 20여년이 지난 올해, 향후 한국 문학의 20년을 써나갈 젊은 작가들이 모인다. 15일 대산문화재단은 재단 창립 30주년을 맞아 '2022 젊은작가포럼 - 전복과 회복'을 연다고 발표했다. 6월 28일 화요일~30일 목요일 3일간 서울 정동1928 아트센터 2층 라운지에서 진행된다. 젊은 문인 15명이 참여해 현재 중요한 문학적 화두인 '코로나, 여성, 책, 노동, 몸'을 주제로 독자들과 소통한다. 강동호, 김건형, 박혜진, 양경언 평론가가 기획위원으로 참여해 주제를 선정했다. 이들은 5가지 주제로 각각 열리는 5개 세션의 진행도 나눠 맡는다. 첫 번째 세션은 '코로나(이후) 시대의 삶, 연결과 단절'. 강동호 평론가와 소설가 서이제·정용준·최은미가 코로나 이후 변화된 삶과 미래에 대해 이야기할 예정이다. 기획위원장을 맡은 강동호 평론가는 ""코로나는 사회 모든 분야에 영향을 미쳤지만, 예민한 감각으로 인간과 사회에 대해 깊이 사유해야 하는 문학에 이 변화는 특히 남다를 수밖에 없다""고 말했다. 이어 ""이번 포럼을 통해 작가들이 지금 어떤 고민을 하고 있고, 나아가 우리가 코로나 이후 어떤 문제를 탐구하고 성찰해야 하는지 살펴볼 것""이라고 덧붙였다. 둘째날과 셋째날에는 각각 두 개 세션이 열린다. 29일 '노동하는 인간 내/일을 위한 시간' 세션을 맡은 양경언 평론가는 ""최근 미디어에서는 청년들이 성실하게 일하는 걸 기피하고 '한탕'을 노린다고 그려지는데, '정말 그럴까?' 하는 질문을 던지는 데서부터 출발할 것""이라고 했다. 세션 주제의 '내/일'은 '내 일(my work)'이자 '내일(tomorrow)'이다. 양 평론가는 ""노동하는 사람의 이야기를 문학 작품에 담는 작가들을 모시고, 젊은 세대가 '내 일'과 '내일'을 바라보는지, 일하는 사람에게 노동은 무엇인지, 글쓰는 일의 기쁨과 슬픔은 무엇인지 등을 들어보려 한다""고 했다. 이 세션에는 김현 시인과 소설가 김혜진·최진영이 참여한다. 같은 날 뒤이어 열리는 세션3 주제는 '움직이는 몸, 말하는 몸'이다. 소설가 김멜라·김유담과 시인 백은선, 김건형 평론가가 참여한다. 한국 문학이 몸을 어떻게 그리고 있는지를 통해 한국 사회를 비판적으로 들여다볼 예정이다. 김건형 평론가는 ""2022년 한국 사회 중요한 화두는 '혐오'""라고 지적했다. ""여성혐오, 장애인 혐오, 퀴어혐오 등 혐오는 어떤 몸을 선별하면서 작동한다""는 것이다. 30일 세션4에서는 소설가 박서련과 시인 배수연·유희경이 박혜진 평론가와 함께 '책의 미래, 미래의 책'을 논한다. 박서련 작가는 문학 웹진 플랫폼 '던전'을 운영했고 '배달의 민족'과 협업하는 등 새로운 문학을 적극 탐색해왔다. 배수연 시인은 한국문학 최초로 시집을 대체불가능토큰(NFT)로 발행한 바 있다. 유희경 시인은 시 전문 서점을 운영 중이다. 박혜진 평론가는 ""디지털 환경에 따라 책의 생산과 소비에도 뚜렷한 변화가 나타났다""며 ""이는 지성과 감성이 표현되고 전달되는, 소통 방식의 변화를 의미한다""고 세션의 의의를 설명했다. 이날 마지막 세션 주제는 '이야기되는 역사, 이야기하는 여성'이다. 시인이자 소설가인 임솔아, 소설가 최은영·한정현과 박혜진 평론가가 참여한다. 박혜진 평론가는 ""이들은 시대와 세대를 줄기로 여성의 이야기를 탐구해온 작가들""이라며 ""페미니즘 이후에 다양화하고 있는 역사소설에 대한 통찰을 보여줄 예정""이라고 했다. 행사는 유튜브를 통해 생중계된다. 현장 참석은 세션당 50명씩 가능하다. 희망자는 대산문화재단에 사전 신청해야 한다. 구은서 기자 koo@hankyung.com Copyrights 한경닷컴, 무단 전재 및 재배포 금지"
8,https://v.daum.net/v/20220615230003901,"반얀트리 클럽 앤 스파 서울(Banyan Tree Club & Spa Seoul)의 시그니처 레스토랑인 페스타 바이 민구는 제철 식재료를 활용한 '페스타 초이스 런치 & 테이스팅 디너(FESTA Choice Lunch & Tasting Dinner)' 여름 메뉴를 선보인다. 반얀트리 서울, '페스타 초이스 런치 & 테이스팅 디너' 선보여 (디너) 반얀트리 서울, '페스타 초이스 런치 & 테이스팅 디너' 선보여 (런치) 이번 프로모션은 미쉐린 2스타 레스토랑 '밍글스(Mingles)'의 오너 셰프이자 페스타 바이 민구의 총괄 셰프인 강민구 셰프가 엄선한 시그니처 요리들로 구성한 코스로, 다채로운 메뉴를 한데 모아 즐길 수 있도록 준비된다.제철 식재료를 활용하여 자연 그대로의 맛을 담는 강민구 셰프의 철학에 따라 당일 수급되는 가장 신선한 해산물과 채소를 활용해 색다른 느낌의 요리를 내보이는 것이 특징이다. 특히 이번 여름에는 은은한 호박향이 느껴지는 부드럽고 담백한 제철 민어 요리를 맛볼 수 있다. 페스타 초이스 런치 메뉴로는 ▲셰프가 엄선한 한입요리 ▲마스카포네 치즈와 아마레또 오일 ▲제철 생선 카르파치오, 최상급 한우 타르타르와 트러플 중 택 1 ▲셰프가 선택한 오늘의 파스타▲최상급 1++한우 숯불구이와 화이트 아스파라거스, 모렐 버섯 또는 호주산 청정 양갈비 구이와 가지 카포나타 또는 숯불에 구운 랍스터와 비스크 소스, 찹쌀 리조또, 캐비아 중 택 1 ▲셰프가 엄선한 오늘의 디저트 ▲커피 또는 차 가 제공된다.페스타 테이스팅 디너 메뉴로는 ▲셰프가 엄선한 한입요리 ▲마스카포네 치즈와 아마레또 오일 ▲제철 생선 카르파치오 ▲최상급 한우 타르타르, 트러플 ▲제철 생선구이와 여름 채소 또는 숯불에 구운 랍스터와 비스크 소스, 찹쌀 리조또, 캐비아 중 택 1▲셰프가 선택한 오늘의 파스타 ▲최상급 1++한우 숯불구이와 화이트 아스파라거스, 모렐 버섯 또는 호주산 청정 양갈비 구이와 가지 카포나타 중 택 1 ▲셰프가 엄선한 오늘의 디저트 ▲커피 또는 차 가 제공된다.페스타 초이스 런치 & 테이스팅 디너 여름 메뉴는 6월 21일부터 8월 20일까지 만나볼 수 있다. 점심은 오후 12시부터 3시까지 이용 가능하며 가격은 1인 9만원이다.저녁은 오후 6시부터 10시까지 이용 가능하며 가격은 1인 16만원이다 (VAT 10% 포함). 예약 및 문의는 02 2250 8170 김경목 기자 news@wedding21news.co.kr 웨딩21뉴스 | 본 기사의 저작권은 에 있으며 무단전재, 복사, 배포로 인해 발생되는 불이익에 대하여 책임지지 않습니다. 케이웨딩컴퍼니>"
9,https://v.daum.net/v/20220615225400871,"스코틀랜드에 위치한 섬으로 이사를 가면 5만 파운드(한화 약 8000만원)를 받을 수 있어 화제다. 영국 더선에 따르면 스코틀랜드 정부는 인구 감소 억제 정책으로 스코틀랜드 섬으로 이사를 가는 100명에게 각각 5만 파운드에 해당하는 채권을 제공한다. 스코틀랜드 / 사진 = 언스플래쉬 스코틀랜드에 있는 섬 93개 중 오크니(Orkney), 아일 오브 스카이(Isle of Skye) 등 많은 섬이 세계에서 가장 아름답다고 알려져 있다. 남아메리카에 거주하는 한 가구는 이에 관심을 내비쳤으며 몇몇 가구들은 이미 지원을 하고 있는 상태다. 알라스데어 앨런(Alasdair Allan) 스코틀랜드 국민당 하원 의원은 “인구 감소의 흐름을 역전하기 위해서 무엇이든 해야 할 것”이라며 “사람들은 채권을 받아 집을 사고 사업을 시작하고 여기서 장기간 삶을 꾸려나갈 수 있을 것”이라고 밝혔다. 마이리 구건(Mairi Gougeon) 국토해양부 장관은 “섬들을 돕는 데 도움이 될 것”이라며 긍정적으로 이야기했지만 리암 맥아더(Liam McArthur) 자유민주당원은 “정작 그 돈은 교통과 주택공급에 쓰여야 할 것”이라며 부정적 입장을 드러냈다. 지원금은 올 여름부터 제공될 예정이다. 섬으로 이사를 가는 사람들에게 금전적 지원을 해주는 것은 이번이 처음이 아니다. 2019년에는 그리스에 위치한 섬에 사는 사람들에게 매달 450파운드(약 70만원)를 주었으며 2020년에는 아일랜드의 섬으로 이사를 가는 사람들에게 숙박시설과 음식을 제공했다. [장수진 여행+ 인턴기자] ⓒ 매일경제 & mk.co.kr, 무단전재 및 재배포 금지"
